"State","Segment","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","EV_stock_vector"
"New Mexico","Car",2049,9006,5928,2524,5425,244432,"14|22|33|49|72|106|154|222|318|450|623|827|1033|1182|1198|1051|739|459|254|121|51|19|7|2|0|0|0|0|0|0","0|298|310|304|282|255|222|191|168|154|154|170|400|478|548|571|523|387|251|144|71|30|12|4|1|0|0|0|0|0|0","13|284|311|304|284|255|222|192|168|154|154|170|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13","0|11|17|27|41|62|93|138|203|12|114|287|501|716|869|883|745|463|217|26|0|0|0|0|0|0|0|0|0|0|0","17376|17366|17237|16974|16561|16048|15443|14812|14189|13350|12583|11855|11161|10411|9559|8460|7107|5158|3611|2355|1402|757|403|180|64|4|3|1|0|0|0"
"New Mexico","Car",2050,9268,6214,2682,5451,249007,"15|22|34|50|75|109|160|231|329|461|634|835|1036|1182|1205|1071|816|500|273|136|59|23|9|3|0|0|0|0|0|0","0|308|325|321|301|270|238|208|182|169|166|179|413|485|550|576|533|426|273|156|79|36|14|5|1|0|0|0|0|0|0","14|297|324|320|300|270|238|207|183|168|167|180|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14","0|11|18|27|42|64|96|144|210|9|109|278|490|703|851|874|746|515|236|28|0|0|0|0|0|0|0|0|0|0|0","17256|17371|17360|17225|16956|16536|16009|15385|14722|13759|12829|11979|11151|10322|9397|8349|7079|5643|3841|2493|1558|907|479|250|109|36|2|2|1|0|0"
"New Mexico","SUV",2020,11,0,0,11,1202,"1|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","450|204|192|169|96|54|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2021,20,0,0,20,2527,"3|2|3|4|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|2|3|4|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1325|450|204|192|169|98|54|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2022,36,0,0,36,4621,"8|4|3|5|5|4|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|4|3|5|5|4|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2097|1325|450|204|193|168|97|54|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2023,67,0,0,68,8052,"13|13|7|5|7|8|6|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|13|13|7|5|7|8|6|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3432|2097|1324|450|204|193|167|95|54|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2024,113,3,0,115,12076,"21|20|19|10|7|9|10|8|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|21|20|19|10|6|9|12|8|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4030|3432|2096|1324|449|202|192|168|95|54|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2025,189,8,0,190,17238,"25|33|30|30|15|10|12|14|10|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|25|32|30|30|15|10|13|15|10|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5171|4030|3430|2094|1323|449|203|192|167|94|53|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2026,301,12,4,296,23989,"33|39|50|46|44|22|14|16|17|11|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|31|38|50|46|44|22|14|17|16|10|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6772|5169|4028|3428|2092|1321|448|203|192|164|92|50|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2027,462,16,7,455,32892,"43|50|60|76|69|63|29|17|19|18|10|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|41|48|58|76|69|63|30|17|19|19|10|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8939|6771|5166|4025|3424|2089|1318|447|201|189|161|88|47|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2028,700,25,19,684,43497,"57|66|77|90|113|99|86|38|21|20|18|9|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|3|3|3|2|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|3|4|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|54|64|75|89|113|100|88|38|20|20|17|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10664|8936|6768|5163|4021|3420|2084|1314|444|197|184|156|82|41|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2029,1035,38,28,1007,56200,"69|88|101|117|134|163|136|112|45|23|20|15|7|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|4|4|4|4|4|3|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|3|3|4|4|5|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|65|84|98|114|133|163|138|114|44|21|19|12|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12799|10662|8933|6763|5158|4015|3410|2076|1306|436|192|176|146|74|34|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2030,1493,51,53,1433,70675,"83|106|135|154|173|192|225|178|137|51|22|18|12|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|4|4|5|5|6|7|4|4|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|6|6|6|8|8|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|77|100|129|149|170|191|226|180|133|46|18|11|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14631|12795|10657|8926|6756|5150|4005|3397|2063|1288|423|182|163|133|63|27|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2031,2089,81,74,2008,86552,"97|129|163|204|228|250|265|292|215|149|50|19|14|9|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|7|7|8|7|8|8|9|7|5|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|7|8|8|10|12|6|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|89|121|154|197|223|246|265|296|213|147|46|6|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","16098|14627|12790|10650|8918|6745|5138|3989|3378|2038|1263|408|167|146|114|50|20|11|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2032,2838,120,109,2710,104146,"109|150|199|247|303|329|343|346|352|235|147|44|17|10|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|10|10|10|11|11|11|10|11|9|7|4|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|9|11|11|11|11|14|16|9|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|97|138|185|235|293|322|340|347|348|234|144|22|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17929|16094|14622|12781|10639|8903|6730|5117|3965|3335|1999|1223|382|149|126|93|38|15|8|0|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2033,3753,179,156,3560,124086,"125|169|230|300|367|436|454|446|415|386|233|132|36|12|7|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0","0|15|15|15|15|15|15|14|14|13|15|10|14|4|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|14|14|15|15|20|17|19|16|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|108|152|213|282|350|425|446|444|406|383|231|117|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","20429|17924|16088|14614|12769|10622|8881|6703|5085|3913|3273|1940|1167|347|122|99|71|27|10|5|0|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2034,4836,259,223,4561,144746,"145|193|260|350|445|528|602|588|535|455|382|208|105|26|8|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0","0|22|21|21|20|20|20|20|20|19|17|16|22|14|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|22|22|22|22|22|28|23|19|22|19|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|124|169|234|322|420|507|589|582|518|444|378|204|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","21369|20424|17916|16077|14598|12748|10596|8846|6662|5016|3833|3176|1852|1085|301|95|74|50|17|6|3|0|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2035,6085,386,307,5700,165754,"156|224|296|393|519|640|725|780|707|587|451|341|166|76|16|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0","0|32|33|32|32|29|28|28|28|25|23|19|36|22|13|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0","0|32|32|32|30|30|30|43|28|24|24|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|130|193|260|355|481|608|702|769|675|566|438|339|162|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","22025|21364|20416|17905|16061|14575|12716|10555|8794|6567|4910|3714|3036|1727|974|242|71|53|32|10|3|2|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2036,7501,546,433,6953,186747,"167|243|344|449|582|744|881|941|938|775|581|402|271|120|50|10|2|1|0|0|0|0|0|0|0|0|0|0|0|0","0|45|47|47|45|42|40|38|36|35|31|26|43|36|20|11|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0","0|46|46|46|45|43|40|47|56|31|29|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|133|201|296|395|529|695|843|918|886|738|558|389|274|89|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","22443|22019|21355|20403|17887|16036|14539|12668|10491|8664|6425|4754|3542|2838|1560|833|179|49|34|19|5|2|0|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2037,9068,761,597,8306,207464,"179|259|370|519|662|837|1022|1142|1128|1029|766|519|320|197|80|32|6|1|0|0|0|0|0|0|0|0|0|0|0|0","0|62|65|66|65|61|57|52|48|44|43|36|56|43|34|17|9|3|0|0|0|0|0|0|0|0|0|0|0|0|0","0|61|65|66|64|61|56|52|73|59|35|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|136|207|310|450|589|765|963|1102|1051|970|725|493|311|204|29|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","22747|22437|22010|21341|20382|17858|15996|14482|12591|10330|8472|6215|4527|3300|2571|1345|666|124|32|21|11|3|1|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2038,10749,1027,809,9719,227629,"188|274|397|560|767|948|1147|1322|1366|1234|1018|682|412|232|131|50|17|4|0|0|0|0|0|0|0|0|0|0|0|0","0|81|87|90|88|85|79|70|64|58|54|49|77|56|40|28|14|6|1|0|0|0|0|0|0|0|0|0|0|0|0","0|82|87|90|89|85|78|72|64|96|61|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|138|211|319|472|671|852|1060|1259|1253|1147|953|640|392|227|111|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0","22954|22741|22428|21995|21321|20350|17815|15934|14395|12390|10092|8191|5913|4210|2976|2230|1089|485|80|20|12|6|2|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2039,12517,1365,1061,11165,247050,"198|290|420|596|826|1099|1301|1481|1579|1486|1218|908|542|298|155|80|29|10|1|0|0|0|0|0|0|0|0|0|0|0","0|105|114|118|118|114|106|96|85|76|67|60|107|76|51|34|23|10|4|1|0|0|0|0|0|0|0|0|0|0|0","0|105|113|118|119|115|108|95|85|91|101|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|138|214|326|486|702|970|1180|1385|1422|1369|1127|843|511|283|152|50|7|0|0|0|0|0|0|0|0|0|0|0|0|0","23130|22947|22732|22414|21973|21287|20298|17745|15838|14154|12097|9746|7791|5497|3788|2569|1828|816|326|48|11|6|3|0|0|0|0|0|0|0|0"
"New Mexico","SUV",2040,14320,1754,1354,12592,265500,"207|304|443|630|878|1179|1503|1675|1765|1718|1461|1084|719|393|199|96|47|15|4|0|0|0|0|0|0|0|0|0|0|0","0|133|144|151|154|150|139|127|110|95|83|73|131|102|68|44|26|16|6|2|0|0|0|0|0|0|0|0|0|0|0","0|132|143|152|153|148|140|126|110|101|110|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|140|216|330|495|724|1015|1345|1543|1548|1550|1342|995|677|373|190|84|19|4|2|0|0|0|0|0|0|0|0|0|0|0","23251|23124|22938|22718|22392|21939|21234|20220|17638|15556|13804|11672|9260|7245|4949|3266|2095|1400|558|204|27|6|4|2|0|0|0|0|0|0|0"
"New Mexico","SUV",2041,16123,2200,1698,13931,282951,"217|320|464|663|926|1252|1609|1932|1994|1916|1683|1294|859|519|261|123|55|26|8|2|0|0|0|0|0|0|0|0|0|0","0|163|179|190|194|190|178|161|142|119|101|88|153|124|92|58|34|19|10|4|1|0|0|0|0|0|0|0|0|0|0","0|162|179|189|193|189|177|160|141|120|130|58|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|141|217|333|502|737|1047|1407|1758|1708|1684|1520|1184|795|499|252|113|24|10|0|0|0|0|0|0|0|0|0|0|0|0","23509|23245|23114|22923|22695|22356|21885|21152|20098|17309|15150|13304|11079|8598|6529|4269|2663|1593|987|355|117|14|2|2|0|0|0|0|0|0|0"
"New Mexico","SUV",2042,17875,2689,2086,15168,299364,"227|333|486|694|971|1316|1703|2064|2295|2159|1871|1485|1026|621|345|161|71|30|13|4|0|0|0|0|0|0|0|0|0|0","0|194|217|233|239|235|221|199|174|150|123|104|179|145|110|77|45|24|12|6|2|0|0|0|0|0|0|0|0|0|0","0|193|218|232|238|234|221|200|175|153|134|88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|143|219|335|506|748|1067|1450|1839|1938|1857|1647|1336|946|585|344|157|37|9|5|0|0|0|0|0|0|0|0|0|0|0","23877|23503|23236|23099|22900|22660|22301|21801|21024|19715|16838|14577|12611|10278|7737|5644|3489|2029|1117|643|211|64|7|2|0|0|0|0|0|0|0"
"New Mexico","SUV",2043,19539,3220,2509,16263,314697,"235|348|505|724|1016|1377|1786|2178|2447|2481|2104|1644|1177|741|412|213|92|37|15|6|1|0|0|0|0|0|0|0|0|0","0|226|256|278|288|285|269|243|211|180|150|123|202|169|130|92|59|32|16|7|3|1|0|0|0|0|0|0|0|0|0","0|226|255|278|288|285|270|244|211|181|176|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|144|222|338|511|755|1081|1477|1895|2004|2109|1814|1443|1064|697|405|227|77|0|0|0|0|0|0|0|0|0|0|0|0|0","24319|23870|23495|23222|23076|22864|22604|22214|21668|20600|19171|16180|13790|11682|9244|6682|4633|2675|1427|733|391|119|34|3|0|0|0|0|0|0|0"
"New Mexico","SUV",2044,21103,3796,2958,17211,328928,"247|362|527|754|1057|1435|1864|2278|2576|2639|2415|1849|1301|850|493|255|122|50|19|7|3|0|0|0|0|0|0|0|0|0","0|259|296|325|340|340|323|292|252|212|176|147|238|189|150|109|71|42|21|9|4|1|0|0|0|0|0|0|0|0|0","0|260|295|324|341|339|322|292|253|211|194|127|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|147|225|341|513|760|1091|1498|1931|2038|2178|2060|1587|1144|783|486|269|138|22|0|0|0|0|0|0|0|0|0|0|0|0","24853|24312|23861|23480|23199|23040|22809|22517|22079|21203|20003|18414|15286|12746|10491|7983|5483|3578|1904|930|449|226|64|16|1|0|0|0|0|0|0"
"New Mexico","SUV",2045,22494,4388,3426,17967,342010,"255|376|547|783|1096|1490|1936|2369|2682|2768|2560|2114|1459|939|566|304|147|66|24|8|4|1|0|0|0|0|0|0|0|0","0|294|336|370|392|395|379|344|296|247|201|165|279|217|167|125|85|50|27|12|5|2|0|0|0|0|0|0|0|0|0","0|296|335|371|393|396|379|343|298|247|204|164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|150|229|347|519|764|1099|1511|1957|2046|2213|2123|1803|1255|834|545|327|171|74|0|0|0|0|0|0|0|0|0|0|0|0","25423|24846|24303|23846|23457|23162|22983|22720|22380|21575|20557|19183|17391|14108|11418|9048|6554|4236|2578|1245|569|261|124|33|8|0|0|0|0|0|0"
"New Mexico","SUV",2046,23721,4994,3891,18549,353973,"262|389|567|813|1137|1541|2003|2451|2779|2872|2677|2232|1668|1051|624|349|176|79|34|12|4|1|0|0|0|0|0|0|0|0","0|329|376|416|443|452|435|397|343|286|230|185|304|252|190|140|98|61|32|16|6|2|1|0|0|0|0|0|0|0|0","0|329|376|415|444|450|436|398|344|284|229|186|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|154|234|352|527|772|1105|1523|1975|2045|2221|2155|1852|1430|914|576|369|218|101|26|0|0|0|0|0|0|0|0|0|0|0","26018|25416|24836|24287|23822|23420|23105|22894|22582|21841|20884|19680|18082|16052|12623|9822|7422|5076|3063|1723|767|329|144|65|16|4|0|0|0|0|0"
"New Mexico","SUV",2047,24794,5572,4349,18966,364778,"270|401|586|842|1178|1594|2064|2528|2867|2967|2771|2328|1757|1201|697|385|201|94|41|16|5|1|0|0|0|0|0|0|0|0","0|360|413|460|492|504|490|451|390|323|258|205|332|271|219|157|108|69|39|18|9|3|1|0|0|0|0|0|0|0|0","0|359|413|460|492|504|491|450|392|323|259|206|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|158|240|361|537|785|1117|1531|1990|2036|2219|2158|1874|1462|1047|634|390|248|135|44|0|0|0|0|0|0|0|0|0|0|0","26554|26012|25407|24821|24263|23785|23361|23016|22755|22010|21108|19954|18515|16653|14366|10850|8039|5746|3685|2062|1070|446|181|76|33|7|2|0|0|0|0"
"New Mexico","SUV",2048,25719,6123,4777,19268,374435,"276|411|603|868|1217|1647|2130|2597|2948|3048|2851|2401|1829|1263|797|430|221|107|47|19|7|2|0|0|0|0|0|0|0|0","0|386|446|499|538|555|543|502|438|361|288|226|359|290|233|180|121|77|44|22|10|4|1|0|0|0|0|0|0|0|0","0|384|445|499|538|554|543|502|437|362|287|226|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|161|244|369|548|800|1135|1548|2001|2029|2211|2154|1872|1471|1064|732|431|263|162|73|0|0|0|0|0|0|0|0|0|0|0","27008|26547|26001|25391|24795|24225|23727|23271|22877|22156|21243|20134|18733|17015|14872|12358|8876|6211|4179|2502|1283|630|248|96|39|15|4|0|0|0|0"
"New Mexico","SUV",2049,26527,6614,5167,19491,382970,"280|419|619|892|1253|1698|2196|2672|3017|3123|2920|2464|1882|1311|837|491|246|119|54|22|8|3|1|0|0|0|0|0|0|0","0|406|471|532|578|600|590|549|482|398|316|246|385|307|246|191|138|86|49|25|12|5|1|1|0|0|0|0|0|0|0","0|406|472|532|576|598|591|550|481|399|316|246|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|164|250|378|561|817|1155|1572|2023|2021|2204|2145|1866|1464|1063|738|508|294|174|94|0|0|0|0|0|0|0|0|0|0|0","27356|27001|26537|25984|25366|24757|24165|23636|23130|22256|21360|20233|18869|17178|15158|12762|10127|6859|4512|2848|1560|757|354|131|48|18|7|2|0|0|0"
"New Mexico","SUV",2050,27249,7041,5505,19679,390403,"284|428|631|914|1287|1747|2259|2747|3094|3188|2982|2516|1927|1348|868|515|281|133|60|25|11|3|1|0|0|0|0|0|0|0","0|421|492|557|608|636|632|593|522|433|342|265|411|324|258|200|146|97|54|28|13|6|2|1|0|0|0|0|0|0|0","0|421|492|557|609|637|633|592|522|433|344|265|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|166|254|386|574|836|1181|1601|2055|2032|2198|2139|1854|1451|1050|733|509|356|199|105|0|0|0|0|0|0|0|0|0|0|0","27545|27350|26990|26521|25959|25326|24696|24071|23492|22490|21438|20321|18932|17267|15266|12976|10432|7848|4986|3074|1777|923|426|192|67|24|9|4|0|0|0"
"New York","Car",2020,62,25,0,62,38798,"5|10|7|9|11|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|4|3|4|4|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|10|7|9|11|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5935|8253|10032|4746|3727|2725|3380|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New York","Car",2021,101,40,0,101,48033,"4|8|16|11|15|16|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|6|4|6|7|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|8|16|11|15|16|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9276|5933|8250|10025|4740|3722|2719|3366|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New York","Car",2022,163,36,33,131,59433,"6|6|13|24|18|22|26|48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|6|4|4|6|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|3|4|3|5|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1","0|6|6|13|24|18|22|26|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11469|9274|5932|8245|10015|4732|3713|2708|3346|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New York","Car",2023,258,53,54,204,72584,"7|10|9|20|38|29|34|39|72|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|4|8|5|8|8|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|2|4|8|6|7|8|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|9|9|20|38|29|34|39|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","13261|11466|9269|5928|8236|9999|4721|3698|2692|3313|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New York","Car",2024,405,86,82,321,83682,"9|12|15|15|31|60|44|53|58|108|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|4|3|7|12|10|10|12|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|5|3|6|12|8|12|12|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|12|15|15|31|60|44|53|55|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11274|13258|11461|9264|5922|8222|9974|4703|3676|2664|3263|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"New York","Car",2025,617,126,135,475,110598,"7|14|19|23|23|50|93|67|81|87|153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|4|4|4|4|11|18|14|16|17|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|3|11|6|10|20|14|17|18|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|13|18|23|23|50|92|67|76|78|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","27194|11271|13253|11454|9255|5913|8203|9935|4675|3638|2622|3185|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
