"Year","Mineral","Total_Minerals_Exported","Scenario"
2048,"Nickel",387370.387930387,"Increasing Batt Cap - High LFP Chemistry"
2049,"Cobalt",58260.083330346,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Copper",451830.195818141,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Graphite",890512.433871327,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Lithium",81301.7777413124,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Manganese",36992.8067955452,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Nickel",341653.275561944,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Cobalt",44754.455824769,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Copper",473698.796627655,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Graphite",899215.772935273,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Lithium",80231.3031196482,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Manganese",28729.6957700637,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Nickel",264429.049259113,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Cobalt",95867.0341043864,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Copper",630837.604509803,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Graphite",1272495.29668801,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Lithium",117833.429181459,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Manganese",60041.0043829176,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Nickel",557009.333519347,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Cobalt",72435.4831180985,"Increasing Batt Cap - High LFP Chemistry"
2049,"Copper",668199.522672542,"Increasing Batt Cap - High LFP Chemistry"
2049,"Graphite",1286458.40551241,"Increasing Batt Cap - High LFP Chemistry"
2049,"Lithium",115880.57450218,"Increasing Batt Cap - High LFP Chemistry"
2049,"Manganese",45671.3180589246,"Increasing Batt Cap - High LFP Chemistry"
2049,"Nickel",422638.306374253,"Increasing Batt Cap - High LFP Chemistry"
2050,"Cobalt",61571.901521981,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Copper",483774.493027954,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Graphite",953467.18117581,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Lithium",86961.3552950393,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Manganese",39486.8398625683,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Nickel",365399.739072781,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Cobalt",46433.41374486,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Copper",508496.975306945,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Graphite",963173.120031614,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Lithium",85752.8439050312,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Manganese",30133.823510699,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Nickel",277830.562154647,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Cobalt",103621.942266435,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Copper",685776.932200363,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Graphite",1384774.17306753,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Lithium",128167.406938087,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Manganese",65498.0903619631,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Nickel",608862.429506495,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Cobalt",76831.3925399342,"Increasing Batt Cap - High LFP Chemistry"
2050,"Copper",728872.909451989,"Increasing Batt Cap - High LFP Chemistry"
2050,"Graphite",1400692.81871305,"Increasing Batt Cap - High LFP Chemistry"
2050,"Lithium",125923.16244762,"Increasing Batt Cap - High LFP Chemistry"
2050,"Manganese",48912.1557075813,"Increasing Batt Cap - High LFP Chemistry"
2050,"Nickel",453521.74770921,"Increasing Batt Cap - High LFP Chemistry"
