State,Year,Scenario,Annual_ret,Cumulative_thousands,code
Newfoundland and Labrador,2044,Repeal,4974,21.753,NL
Newfoundland and Labrador,2045,Repeal,5831,27.584,NL
Newfoundland and Labrador,2046,Repeal,6753,34.337,NL
Newfoundland and Labrador,2047,Repeal,7678,42.015,NL
Newfoundland and Labrador,2048,Repeal,8588,50.603,NL
Newfoundland and Labrador,2049,Repeal,9427,60.03,NL
Newfoundland and Labrador,2050,Repeal,10221,70.251,NL
North Carolina,2020,ACCII,34,0.034,NC
North Carolina,2021,ACCII,50,0.084,NC
North Carolina,2022,ACCII,74,0.158,NC
North Carolina,2023,ACCII,101,0.259,NC
North Carolina,2024,ACCII,155,0.414,NC
North Carolina,2025,ACCII,244,0.658,NC
North Carolina,2026,ACCII,399,1.057,NC
North Carolina,2027,ACCII,763,1.82,NC
North Carolina,2028,ACCII,1263,3.083,NC
North Carolina,2029,ACCII,1966,5.049,NC
North Carolina,2030,ACCII,2951,8,NC
North Carolina,2031,ACCII,4350,12.35,NC
North Carolina,2032,ACCII,6061,18.411,NC
North Carolina,2033,ACCII,8234,26.645,NC
North Carolina,2034,ACCII,11284,37.929,NC
North Carolina,2035,ACCII,15393,53.322,NC
North Carolina,2036,ACCII,20838,74.16,NC
North Carolina,2037,ACCII,27278,101.438,NC
North Carolina,2038,ACCII,35278,136.716,NC
North Carolina,2039,ACCII,44881,181.597,NC
North Carolina,2040,ACCII,56388,237.985,NC
North Carolina,2041,ACCII,69513,307.498,NC
North Carolina,2042,ACCII,84268,391.766,NC
North Carolina,2043,ACCII,100257,492.023,NC
North Carolina,2044,ACCII,117265,609.288,NC
North Carolina,2045,ACCII,135094,744.382,NC
North Carolina,2046,ACCII,153992,898.374,NC
North Carolina,2047,ACCII,172938,1071.312,NC
North Carolina,2048,ACCII,191472,1262.784,NC
North Carolina,2049,ACCII,209118,1471.902,NC
North Carolina,2050,ACCII,225632,1697.534,NC
North Carolina,2020,Repeal,34,0.034,NC
North Carolina,2021,Repeal,50,0.084,NC
North Carolina,2022,Repeal,74,0.158,NC
North Carolina,2023,Repeal,101,0.259,NC
North Carolina,2024,Repeal,155,0.414,NC
North Carolina,2025,Repeal,244,0.658,NC
North Carolina,2026,Repeal,397,1.055,NC
North Carolina,2027,Repeal,755,1.81,NC
North Carolina,2028,Repeal,1244,3.054,NC
North Carolina,2029,Repeal,1928,4.982,NC
North Carolina,2030,Repeal,2887,7.869,NC
North Carolina,2031,Repeal,4250,12.119,NC
North Carolina,2032,Repeal,5914,18.033,NC
North Carolina,2033,Repeal,8033,26.066,NC
North Carolina,2034,Repeal,11025,37.091,NC
North Carolina,2035,Repeal,15052,52.143,NC
North Carolina,2036,Repeal,20390,72.533,NC
North Carolina,2037,Repeal,26696,99.229,NC
North Carolina,2038,Repeal,34517,133.746,NC
North Carolina,2039,Repeal,43867,177.613,NC
North Carolina,2040,Repeal,55049,232.662,NC
North Carolina,2041,Repeal,67762,300.424,NC
North Carolina,2042,Repeal,82007,382.431,NC
North Carolina,2043,Repeal,97432,479.863,NC
North Carolina,2044,Repeal,113821,593.684,NC
North Carolina,2045,Repeal,131006,724.69,NC
North Carolina,2046,Repeal,149265,873.955,NC
North Carolina,2047,Repeal,167596,1041.551,NC
North Carolina,2048,Repeal,185555,1227.106,NC
North Carolina,2049,Repeal,202672,1429.778,NC
North Carolina,2050,Repeal,218708,1648.486,NC
North Dakota,2020,ACCII,0,0,ND
North Dakota,2021,ACCII,0,0,ND
North Dakota,2022,ACCII,0,0,ND
North Dakota,2023,ACCII,0,0,ND
North Dakota,2024,ACCII,1,0.001,ND
North Dakota,2025,ACCII,2,0.003,ND
North Dakota,2026,ACCII,10,0.013,ND
North Dakota,2027,ACCII,26,0.039,ND
North Dakota,2028,ACCII,55,0.094,ND
North Dakota,2029,ACCII,89,0.183,ND
North Dakota,2030,ACCII,143,0.326,ND
North Dakota,2031,ACCII,200,0.526,ND
North Dakota,2032,ACCII,288,0.814,ND
North Dakota,2033,ACCII,383,1.197,ND
North Dakota,2034,ACCII,524,1.721,ND
North Dakota,2035,ACCII,709,2.43,ND
North Dakota,2036,ACCII,1006,3.436,ND
North Dakota,2037,ACCII,1361,4.797,ND
North Dakota,2038,ACCII,2019,6.816,ND
North Dakota,2039,ACCII,2862,9.678,ND
North Dakota,2040,ACCII,3931,13.609,ND
North Dakota,2041,ACCII,5166,18.775,ND
North Dakota,2042,ACCII,6532,25.307,ND
North Dakota,2043,ACCII,7969,33.276,ND
North Dakota,2044,ACCII,9540,42.816,ND
North Dakota,2045,ACCII,11164,53.98,ND
North Dakota,2046,ACCII,12890,66.87,ND
North Dakota,2047,ACCII,14612,81.482,ND
North Dakota,2048,ACCII,16295,97.777,ND
North Dakota,2049,ACCII,17900,115.677,ND
North Dakota,2050,ACCII,19373,135.05,ND
North Dakota,2020,Repeal,0,0,ND
North Dakota,2021,Repeal,0,0,ND
North Dakota,2022,Repeal,0,0,ND
North Dakota,2023,Repeal,0,0,ND
North Dakota,2024,Repeal,1,0.001,ND
North Dakota,2025,Repeal,2,0.003,ND
North Dakota,2026,Repeal,10,0.013,ND
North Dakota,2027,Repeal,26,0.039,ND
North Dakota,2028,Repeal,53,0.092,ND
North Dakota,2029,Repeal,86,0.178,ND
North Dakota,2030,Repeal,134,0.312,ND
North Dakota,2031,Repeal,190,0.502,ND
North Dakota,2032,Repeal,276,0.778,ND
North Dakota,2033,Repeal,367,1.145,ND
North Dakota,2034,Repeal,508,1.653,ND
North Dakota,2035,Repeal,685,2.338,ND
North Dakota,2036,Repeal,974,3.312,ND
North Dakota,2037,Repeal,1315,4.627,ND
North Dakota,2038,Repeal,1958,6.585,ND
North Dakota,2039,Repeal,2786,9.371,ND
North Dakota,2040,Repeal,3826,13.197,ND
North Dakota,2041,Repeal,5024,18.221,ND
North Dakota,2042,Repeal,6353,24.574,ND
North Dakota,2043,Repeal,7741,32.315,ND
North Dakota,2044,Repeal,9260,41.575,ND
North Dakota,2045,Repeal,10835,52.41,ND
North Dakota,2046,Repeal,12506,64.916,ND
North Dakota,2047,Repeal,14180,79.096,ND
North Dakota,2048,Repeal,15808,94.904,ND
North Dakota,2049,Repeal,17369,112.273,ND
North Dakota,2050,Repeal,18796,131.069,ND
Northwest Territories,2020,ACCII,0,0,NT
Northwest Territories,2021,ACCII,0,0,NT
Northwest Territories,2022,ACCII,0,0,NT
Northwest Territories,2023,ACCII,0,0,NT
Northwest Territories,2024,ACCII,0,0,NT
Northwest Territories,2025,ACCII,0,0,NT
Northwest Territories,2026,ACCII,0,0,NT
Northwest Territories,2027,ACCII,0,0,NT
Northwest Territories,2028,ACCII,0,0,NT
Northwest Territories,2029,ACCII,0,0,NT
Northwest Territories,2030,ACCII,3,0.003,NT
Northwest Territories,2031,ACCII,4,0.007,NT
Northwest Territories,2032,ACCII,8,0.015,NT
Northwest Territories,2033,ACCII,13,0.028,NT
Northwest Territories,2034,ACCII,25,0.053,NT
Northwest Territories,2035,ACCII,45,0.098,NT
Northwest Territories,2036,ACCII,62,0.16,NT
Northwest Territories,2037,ACCII,86,0.246,NT
Northwest Territories,2038,ACCII,132,0.378,NT
Northwest Territories,2039,ACCII,196,0.574,NT
Northwest Territories,2040,ACCII,274,0.848,NT
Northwest Territories,2041,ACCII,373,1.221,NT
Northwest Territories,2042,ACCII,465,1.686,NT
Northwest Territories,2043,ACCII,562,2.248,NT
Northwest Territories,2044,ACCII,663,2.911,NT
Northwest Territories,2045,ACCII,771,3.682,NT
Northwest Territories,2046,ACCII,869,4.551,NT
Northwest Territories,2047,ACCII,971,5.522,NT
Northwest Territories,2048,ACCII,1067,6.589,NT
Northwest Territories,2049,ACCII,1158,7.747,NT
Northwest Territories,2050,ACCII,1234,8.981,NT
Northwest Territories,2020,Repeal,0,0,NT
Northwest Territories,2021,Repeal,0,0,NT
Northwest Territories,2022,Repeal,0,0,NT
Northwest Territories,2023,Repeal,0,0,NT
Northwest Territories,2024,Repeal,0,0,NT
Northwest Territories,2025,Repeal,0,0,NT
Northwest Territories,2026,Repeal,0,0,NT
Northwest Territories,2027,Repeal,0,0,NT
Northwest Territories,2028,Repeal,0,0,NT
Northwest Territories,2029,Repeal,0,0,NT
Northwest Territories,2030,Repeal,0,0,NT
Northwest Territories,2031,Repeal,0,0,NT
Northwest Territories,2032,Repeal,3,0.003,NT
Northwest Territories,2033,Repeal,5,0.008,NT
Northwest Territories,2034,Repeal,9,0.017,NT
Northwest Territories,2035,Repeal,18,0.035,NT
Northwest Territories,2036,Repeal,27,0.062,NT
Northwest Territories,2037,Repeal,42,0.104,NT
Northwest Territories,2038,Repeal,64,0.168,NT
Northwest Territories,2039,Repeal,89,0.257,NT
Northwest Territories,2040,Repeal,120,0.377,NT
Northwest Territories,2041,Repeal,161,0.538,NT
Northwest Territories,2042,Repeal,199,0.737,NT
Northwest Territories,2043,Repeal,259,0.996,NT
Northwest Territories,2044,Repeal,313,1.309,NT
Northwest Territories,2045,Repeal,369,1.678,NT
Northwest Territories,2046,Repeal,432,2.11,NT
Northwest Territories,2047,Repeal,494,2.604,NT
Northwest Territories,2048,Repeal,549,3.153,NT
Northwest Territories,2049,Repeal,608,3.761,NT
Northwest Territories,2050,Repeal,666,4.427,NT
Nova Scotia,2020,ACCII,0,0,NS
Nova Scotia,2021,ACCII,0,0,NS
Nova Scotia,2022,ACCII,0,0,NS
Nova Scotia,2023,ACCII,0,0,NS
Nova Scotia,2024,ACCII,4,0.004,NS
Nova Scotia,2025,ACCII,9,0.013,NS
Nova Scotia,2026,ACCII,24,0.037,NS
Nova Scotia,2027,ACCII,46,0.083,NS
Nova Scotia,2028,ACCII,83,0.166,NS
Nova Scotia,2029,ACCII,117,0.283,NS
Nova Scotia,2030,ACCII,188,0.471,NS
Nova Scotia,2031,ACCII,274,0.745,NS
Nova Scotia,2032,ACCII,404,1.149,NS
Nova Scotia,2033,ACCII,588,1.737,NS
Nova Scotia,2034,ACCII,891,2.628,NS
Nova Scotia,2035,ACCII,1322,3.95,NS
Nova Scotia,2036,ACCII,1970,5.92,NS
Nova Scotia,2037,ACCII,2846,8.766,NS
Nova Scotia,2038,ACCII,4264,13.03,NS
Nova Scotia,2039,ACCII,6266,19.296,NS
Nova Scotia,2040,ACCII,8719,28.015,NS
Nova Scotia,2041,ACCII,11574,39.589,NS
Nova Scotia,2042,ACCII,14609,54.198,NS
Nova Scotia,2043,ACCII,17708,71.906,NS
Nova Scotia,2044,ACCII,20746,92.652,NS
Nova Scotia,2045,ACCII,23624,116.276,NS
Nova Scotia,2046,ACCII,26278,142.554,NS
Nova Scotia,2047,ACCII,28766,171.32,NS
Nova Scotia,2048,ACCII,31080,202.4,NS
Nova Scotia,2049,ACCII,33138,235.538,NS
Nova Scotia,2050,ACCII,34973,270.511,NS
Nova Scotia,2020,Repeal,0,0,NS
Nova Scotia,2021,Repeal,0,0,NS
Nova Scotia,2022,Repeal,0,0,NS
Nova Scotia,2023,Repeal,0,0,NS
Nova Scotia,2024,Repeal,4,0.004,NS
Nova Scotia,2025,Repeal,9,0.013,NS
Nova Scotia,2026,Repeal,22,0.035,NS
Nova Scotia,2027,Repeal,40,0.075,NS
Nova Scotia,2028,Repeal,62,0.137,NS
Nova Scotia,2029,Repeal,89,0.226,NS
Nova Scotia,2030,Repeal,137,0.363,NS
Nova Scotia,2031,Repeal,186,0.549,NS
Nova Scotia,2032,Repeal,258,0.807,NS
Nova Scotia,2033,Repeal,353,1.16,NS
Nova Scotia,2034,Repeal,490,1.65,NS
Nova Scotia,2035,Repeal,725,2.375,NS
Nova Scotia,2036,Repeal,1070,3.445,NS
Nova Scotia,2037,Repeal,1538,4.983,NS
Nova Scotia,2038,Repeal,2190,7.173,NS
Nova Scotia,2039,Repeal,3033,10.206,NS
Nova Scotia,2040,Repeal,4077,14.283,NS
Nova Scotia,2041,Repeal,5335,19.618,NS
Nova Scotia,2042,Repeal,6730,26.348,NS
Nova Scotia,2043,Repeal,8239,34.587,NS
Nova Scotia,2044,Repeal,9840,44.427,NS
Nova Scotia,2045,Repeal,11473,55.9,NS
Nova Scotia,2046,Repeal,13154,69.054,NS
Nova Scotia,2047,Repeal,14807,83.861,NS
Nova Scotia,2048,Repeal,16393,100.254,NS
Nova Scotia,2049,Repeal,17896,118.15,NS
Nova Scotia,2050,Repeal,19306,137.456,NS
Ohio,2020,ACCII,34,0.034,OH
Ohio,2021,ACCII,51,0.085,OH
Ohio,2022,ACCII,75,0.16,OH
Ohio,2023,ACCII,99,0.259,OH
Ohio,2024,ACCII,151,0.41,OH
Ohio,2025,ACCII,224,0.634,OH
Ohio,2026,ACCII,397,1.031,OH
Ohio,2027,ACCII,750,1.781,OH
Ohio,2028,ACCII,1261,3.042,OH
Ohio,2029,ACCII,1959,5.001,OH
Ohio,2030,ACCII,2943,7.944,OH
Ohio,2031,ACCII,4294,12.238,OH
Ohio,2032,ACCII,5953,18.191,OH
Ohio,2033,ACCII,8035,26.226,OH
Ohio,2034,ACCII,10940,37.166,OH
Ohio,2035,ACCII,14737,51.903,OH
Ohio,2036,ACCII,19751,71.654,OH
Ohio,2037,ACCII,25844,97.498,OH
Ohio,2038,ACCII,34265,131.763,OH
Ohio,2039,ACCII,44754,176.517,OH
Ohio,2040,ACCII,57629,234.146,OH
Ohio,2041,ACCII,72362,306.508,OH
Ohio,2042,ACCII,88745,395.253,OH
Ohio,2043,ACCII,106225,501.478,OH
Ohio,2044,ACCII,124138,625.616,OH
Ohio,2045,ACCII,142520,768.136,OH
Ohio,2046,ACCII,161609,929.745,OH
Ohio,2047,ACCII,180370,1110.115,OH
Ohio,2048,ACCII,198367,1308.482,OH
Ohio,2049,ACCII,215205,1523.687,OH
Ohio,2050,ACCII,230619,1754.306,OH
Ohio,2020,Repeal,34,0.034,OH
Ohio,2021,Repeal,51,0.085,OH
Ohio,2022,Repeal,75,0.16,OH
Ohio,2023,Repeal,99,0.259,OH
Ohio,2024,Repeal,151,0.41,OH
Ohio,2025,Repeal,224,0.634,OH
Ohio,2026,Repeal,395,1.029,OH
Ohio,2027,Repeal,741,1.77,OH
Ohio,2028,Repeal,1240,3.01,OH
Ohio,2029,Repeal,1918,4.928,OH
Ohio,2030,Repeal,2873,7.801,OH
Ohio,2031,Repeal,4185,11.986,OH
Ohio,2032,Repeal,5791,17.777,OH
Ohio,2033,Repeal,7814,25.591,OH
Ohio,2034,Repeal,10658,36.249,OH
Ohio,2035,Repeal,14368,50.617,OH
Ohio,2036,Repeal,19272,69.889,OH
Ohio,2037,Repeal,25224,95.113,OH
Ohio,2038,Repeal,33455,128.568,OH
Ohio,2039,Repeal,43692,172.26,OH
Ohio,2040,Repeal,56230,228.49,OH
Ohio,2041,Repeal,70539,299.029,OH
Ohio,2042,Repeal,86410,385.439,OH
Ohio,2043,Repeal,103314,488.753,OH
Ohio,2044,Repeal,120601,609.354,OH
Ohio,2045,Repeal,138348,747.702,OH
Ohio,2046,Repeal,156804,904.506,OH
Ohio,2047,Repeal,174963,1079.469,OH
Ohio,2048,Repeal,192402,1271.871,OH
Ohio,2049,Repeal,208744,1480.615,OH
Ohio,2050,Repeal,223704,1704.319,OH
Oklahoma,2020,ACCII,6,0.006,OK
Oklahoma,2021,ACCII,10,0.016,OK
Oklahoma,2022,ACCII,22,0.038,OK
Oklahoma,2023,ACCII,39,0.077,OK
Oklahoma,2024,ACCII,65,0.142,OK
Oklahoma,2025,ACCII,92,0.234,OK
Oklahoma,2026,ACCII,157,0.391,OK
Oklahoma,2027,ACCII,254,0.645,OK
Oklahoma,2028,ACCII,419,1.064,OK
Oklahoma,2029,ACCII,625,1.689,OK
Oklahoma,2030,ACCII,970,2.659,OK
Oklahoma,2031,ACCII,1507,4.166,OK
Oklahoma,2032,ACCII,2145,6.311,OK
Oklahoma,2033,ACCII,2962,9.273,OK
Oklahoma,2034,ACCII,4154,13.427,OK
Oklahoma,2035,ACCII,5854,19.281,OK
Oklahoma,2036,ACCII,8323,27.604,OK
Oklahoma,2037,ACCII,11284,38.888,OK
Oklahoma,2038,ACCII,14391,53.279,OK
Oklahoma,2039,ACCII,17942,71.221,OK
Oklahoma,2040,ACCII,22124,93.345,OK
Oklahoma,2041,ACCII,26973,120.318,OK
Oklahoma,2042,ACCII,32640,152.958,OK
Oklahoma,2043,ACCII,39076,192.034,OK
Oklahoma,2044,ACCII,46131,238.165,OK
Oklahoma,2045,ACCII,53799,291.964,OK
Oklahoma,2046,ACCII,62145,354.109,OK
Oklahoma,2047,ACCII,70701,424.81,OK
Oklahoma,2048,ACCII,79196,504.006,OK
Oklahoma,2049,ACCII,87382,591.388,OK
Oklahoma,2050,ACCII,95046,686.434,OK
Oklahoma,2020,Repeal,6,0.006,OK
Oklahoma,2021,Repeal,10,0.016,OK
Oklahoma,2022,Repeal,22,0.038,OK
Oklahoma,2023,Repeal,39,0.077,OK
Oklahoma,2024,Repeal,65,0.142,OK
Oklahoma,2025,Repeal,92,0.234,OK
Oklahoma,2026,Repeal,156,0.39,OK
Oklahoma,2027,Repeal,252,0.642,OK
Oklahoma,2028,Repeal,413,1.055,OK
Oklahoma,2029,Repeal,612,1.667,OK
Oklahoma,2030,Repeal,946,2.613,OK
Oklahoma,2031,Repeal,1469,4.082,OK
Oklahoma,2032,Repeal,2092,6.174,OK
Oklahoma,2033,Repeal,2889,9.063,OK
Oklahoma,2034,Repeal,4060,13.123,OK
Oklahoma,2035,Repeal,5732,18.855,OK
Oklahoma,2036,Repeal,8163,27.018,OK
Oklahoma,2037,Repeal,11067,38.085,OK
Oklahoma,2038,Repeal,14107,52.192,OK
Oklahoma,2039,Repeal,17567,69.759,OK
Oklahoma,2040,Repeal,21632,91.391,OK
Oklahoma,2041,Repeal,26335,117.726,OK
Oklahoma,2042,Repeal,31825,149.551,OK
Oklahoma,2043,Repeal,38045,187.596,OK
Oklahoma,2044,Repeal,44889,232.485,OK
Oklahoma,2045,Repeal,52332,284.817,OK
Oklahoma,2046,Repeal,60448,345.265,OK
Oklahoma,2047,Repeal,68792,414.057,OK
Oklahoma,2048,Repeal,77078,491.135,OK
Oklahoma,2049,Repeal,85091,576.226,OK
Oklahoma,2050,Repeal,92595,668.821,OK
Ontario,2020,ACCII,56,0.056,ON
Ontario,2021,ACCII,92,0.148,ON
Ontario,2022,ACCII,120,0.268,ON
Ontario,2023,ACCII,180,0.448,ON
Ontario,2024,ACCII,287,0.735,ON
Ontario,2025,ACCII,468,1.203,ON
Ontario,2026,ACCII,770,1.973,ON
Ontario,2027,ACCII,1337,3.31,ON
Ontario,2028,ACCII,2188,5.498,ON
Ontario,2029,ACCII,3447,8.945,ON
Ontario,2030,ACCII,5300,14.245,ON
Ontario,2031,ACCII,8262,22.507,ON
Ontario,2032,ACCII,12044,34.551,ON
Ontario,2033,ACCII,16480,51.031,ON
Ontario,2034,ACCII,22522,73.553,ON
Ontario,2035,ACCII,30607,104.16,ON
Ontario,2036,ACCII,41643,145.803,ON
Ontario,2037,ACCII,56175,201.978,ON
Ontario,2038,ACCII,75833,277.811,ON
Ontario,2039,ACCII,102209,380.02,ON
Ontario,2040,ACCII,134264,514.284,ON
Ontario,2041,ACCII,172733,687.017,ON
Ontario,2042,ACCII,215082,902.099,ON
Ontario,2043,ACCII,260171,1162.27,ON
Ontario,2044,ACCII,306307,1468.577,ON
Ontario,2045,ACCII,351817,1820.394,ON
Ontario,2046,ACCII,395839,2216.233,ON
Ontario,2047,ACCII,437987,2654.22,ON
Ontario,2048,ACCII,478098,3132.318,ON
Ontario,2049,ACCII,514154,3646.472,ON
Ontario,2050,ACCII,546186,4192.658,ON
Ontario,2020,Repeal,56,0.056,ON
Ontario,2021,Repeal,92,0.148,ON
Ontario,2022,Repeal,120,0.268,ON
Ontario,2023,Repeal,180,0.448,ON
Ontario,2024,Repeal,287,0.735,ON
Ontario,2025,Repeal,468,1.203,ON
Ontario,2026,Repeal,749,1.952,ON
Ontario,2027,Repeal,1263,3.215,ON
Ontario,2028,Repeal,2007,5.222,ON
Ontario,2029,Repeal,3082,8.304,ON
Ontario,2030,Repeal,4609,12.913,ON
Ontario,2031,Repeal,7017,19.93,ON
Ontario,2032,Repeal,9865,29.795,ON
Ontario,2033,Repeal,12899,42.694,ON
Ontario,2034,Repeal,16859,59.553,ON
Ontario,2035,Repeal,21924,81.477,ON
Ontario,2036,Repeal,28679,110.156,ON
Ontario,2037,Repeal,37388,147.544,ON
Ontario,2038,Repeal,46048,193.592,ON
Ontario,2039,Repeal,56207,249.799,ON
Ontario,2040,Repeal,68656,318.455,ON
Ontario,2041,Repeal,84226,402.681,ON
Ontario,2042,Repeal,102716,505.397,ON
Ontario,2043,Repeal,123838,629.235,ON
Ontario,2044,Repeal,147402,776.637,ON
Ontario,2045,Repeal,172694,949.331,ON
Ontario,2046,Repeal,199726,1149.057,ON
Ontario,2047,Repeal,226982,1376.039,ON
Ontario,2048,Repeal,253582,1629.621,ON
Ontario,2049,Repeal,278911,1908.532,ON
Ontario,2050,Repeal,302583,2211.115,ON
Oregon,2020,ACCII,53,0.053,OR
Oregon,2021,ACCII,81,0.134,OR
Oregon,2022,ACCII,109,0.243,OR
Oregon,2023,ACCII,153,0.396,OR
Oregon,2024,ACCII,241,0.637,OR
Oregon,2025,ACCII,369,1.006,OR
Oregon,2026,ACCII,592,1.598,OR
Oregon,2027,ACCII,1084,2.682,OR
Oregon,2028,ACCII,1730,4.412,OR
Oregon,2029,ACCII,2589,7.001,OR
Oregon,2030,ACCII,3670,10.671,OR
Oregon,2031,ACCII,5186,15.857,OR
Oregon,2032,ACCII,6853,22.71,OR
Oregon,2033,ACCII,8814,31.524,OR
Oregon,2034,ACCII,11530,43.054,OR
Oregon,2035,ACCII,15054,58.108,OR
Oregon,2036,ACCII,19632,77.74,OR
Oregon,2037,ACCII,25062,102.802,OR
Oregon,2038,ACCII,31789,134.591,OR
Oregon,2039,ACCII,40498,175.089,OR
Oregon,2040,ACCII,50460,225.549,OR
Oregon,2041,ACCII,61382,286.931,OR
Oregon,2042,ACCII,72864,359.795,OR
Oregon,2043,ACCII,84588,444.383,OR
Oregon,2044,ACCII,96127,540.51,OR
Oregon,2045,ACCII,107215,647.725,OR
Oregon,2046,ACCII,117818,765.543,OR
Oregon,2047,ACCII,127958,893.501,OR
Oregon,2048,ACCII,137737,1031.238,OR
Oregon,2049,ACCII,146680,1177.918,OR
Oregon,2050,ACCII,154806,1332.724,OR
Oregon,2020,Repeal,53,0.053,OR
Oregon,2021,Repeal,81,0.134,OR
Oregon,2022,Repeal,109,0.243,OR
Oregon,2023,Repeal,153,0.396,OR
Oregon,2024,Repeal,241,0.637,OR
Oregon,2025,Repeal,369,1.006,OR
Oregon,2026,Repeal,587,1.593,OR
Oregon,2027,Repeal,1059,2.652,OR
Oregon,2028,Repeal,1670,4.322,OR
Oregon,2029,Repeal,2474,6.796,OR
Oregon,2030,Repeal,3470,10.266,OR
Oregon,2031,Repeal,4848,15.114,OR
Oregon,2032,Repeal,6311,21.425,OR
Oregon,2033,Repeal,7966,29.391,OR
Oregon,2034,Repeal,10202,39.593,OR
Oregon,2035,Repeal,13013,52.606,OR
Oregon,2036,Repeal,16528,69.134,OR
Oregon,2037,Repeal,20403,89.537,OR
Oregon,2038,Repeal,23938,113.475,OR
Oregon,2039,Repeal,27648,141.123,OR
Oregon,2040,Repeal,31342,172.465,OR
Oregon,2041,Repeal,35382,207.847,OR
Oregon,2042,Repeal,39947,247.794,OR
Oregon,2043,Repeal,45114,292.908,OR
Oregon,2044,Repeal,50895,343.803,OR
Oregon,2045,Repeal,57216,401.019,OR
Oregon,2046,Repeal,64098,465.117,OR
Oregon,2047,Repeal,71160,536.277,OR
Oregon,2048,Repeal,78165,614.442,OR
Oregon,2049,Repeal,84937,699.379,OR
Oregon,2050,Repeal,91369,790.748,OR
Pennsylvania,2020,ACCII,38,0.038,PA
Pennsylvania,2021,ACCII,65,0.103,PA
Pennsylvania,2022,ACCII,84,0.187,PA
Pennsylvania,2023,ACCII,114,0.301,PA
Pennsylvania,2024,ACCII,185,0.486,PA
Pennsylvania,2025,ACCII,289,0.775,PA
Pennsylvania,2026,ACCII,482,1.257,PA
Pennsylvania,2027,ACCII,934,2.191,PA
Pennsylvania,2028,ACCII,1545,3.736,PA
Pennsylvania,2029,ACCII,2414,6.15,PA
Pennsylvania,2030,ACCII,3608,9.758,PA
Pennsylvania,2031,ACCII,5275,15.033,PA
Pennsylvania,2032,ACCII,7282,22.315,PA
Pennsylvania,2033,ACCII,9817,32.132,PA
Pennsylvania,2034,ACCII,13382,45.514,PA
Pennsylvania,2035,ACCII,18154,63.668,PA
Pennsylvania,2036,ACCII,24486,88.154,PA
Pennsylvania,2037,ACCII,32072,120.226,PA
Pennsylvania,2038,ACCII,42314,162.54,PA
Pennsylvania,2039,ACCII,54612,217.152,PA
Pennsylvania,2040,ACCII,67982,285.134,PA
Pennsylvania,2041,ACCII,82645,367.779,PA
Pennsylvania,2042,ACCII,98500,466.279,PA
Pennsylvania,2043,ACCII,115148,581.427,PA
Pennsylvania,2044,ACCII,132044,713.471,PA
Pennsylvania,2045,ACCII,149363,862.834,PA
Pennsylvania,2046,ACCII,167399,1030.233,PA
Pennsylvania,2047,ACCII,185148,1215.381,PA
Pennsylvania,2048,ACCII,202192,1417.573,PA
Pennsylvania,2049,ACCII,218194,1635.767,PA
Pennsylvania,2050,ACCII,232928,1868.695,PA
Pennsylvania,2020,Repeal,38,0.038,PA
Pennsylvania,2021,Repeal,65,0.103,PA
Pennsylvania,2022,Repeal,84,0.187,PA
Pennsylvania,2023,Repeal,114,0.301,PA
Pennsylvania,2024,Repeal,185,0.486,PA
Pennsylvania,2025,Repeal,289,0.775,PA
Pennsylvania,2026,Repeal,480,1.255,PA
Pennsylvania,2027,Repeal,925,2.18,PA
Pennsylvania,2028,Repeal,1524,3.704,PA
Pennsylvania,2029,Repeal,2370,6.074,PA
Pennsylvania,2030,Repeal,3530,9.604,PA
Pennsylvania,2031,Repeal,5155,14.759,PA
