"Year","State_Province","Batt_Mass_MT","Scenario"
2030,"IA",497.873816845482,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"ID",338.46311779709,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"IL",2530.53986025437,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"IN",1144.4336027451,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"KS",491.528191063215,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"KY",676.375445411348,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"LA",664.726263662012,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"MA",1621.07961408851,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"MB",86.5833150314477,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"MD",1425.41659547714,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"ME",235.800692382689,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"MI",1726.18555515463,"Decreasing Batt Cap - Benchmark Chemistry"
2030,"MN",1073.45954267342,"Decreasing Batt Cap - Benchmark Chemistry"
